Index,Date,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
1598,29/08/2018,21,23.7,98,0.6,410,23.3,0,5.5,0,Summer,No Holiday,Yes
1599,5/9/2018,23,23,83,1.8,1469,19.9,0,0,0,Autumn,No Holiday,Yes
1600,7/11/2018,7,10.8,91,1.3,216,9.3,0,0,0,Autumn,No Holiday,Yes
1601,4/1/2018,6,-7.6,47,2.3,2000,-16.9,0,0,0,Winter,No Holiday,Yes
1602,8/3/2018,1,4.7,86,0.7,717,2.5,0,0,0,Spring,No Holiday,Yes
1603,5/7/2018,10,25.6,75,1.1,1028,20.8,1.22,0,0,Summer,No Holiday,Yes
1604,30/04/2018,3,14.3,61,1,475,6.8,0,0,0,Spring,No Holiday,Yes
1605,21/08/2018,5,23.8,86,3.6,420,21.3,0,1,0,Summer,No Holiday,Yes
1606,30/09/2018,0,18.1,60,0.2,2000,10.2,0,0,0,Autumn,No Holiday,No
1607,31/01/2018,19,-2.2,36,2.2,2000,-15.2,0,0,1.6,Winter,No Holiday,Yes
1608,11/9/2018,1,19.5,52,1.3,2000,9.3,0,0,0,Autumn,No Holiday,Yes
1609,2/10/2018,15,21.8,38,2.6,1913,6.8,2.22,0,0,Autumn,No Holiday,No
1610,2/2/2018,20,-1.3,51,2.4,1481,-10.1,0,0,0,Winter,No Holiday,Yes
1611,27/05/2018,23,17.9,53,1.9,1774,8.1,0,0,0,Spring,No Holiday,Yes
1612,13/02/2018,15,3.7,40,5.3,1950,-8.6,1.96,0,0,Winter,No Holiday,Yes
1613,5/4/2018,6,7.5,94,2.4,511,6.5,0,0.4,0,Spring,No Holiday,Yes
1614,26/09/2018,14,24.1,33,1.3,2000,6.8,2.52,0,0,Autumn,No Holiday,Yes
1615,5/4/2018,23,7.1,96,1.3,1497,6.5,0,0.5,0,Spring,No Holiday,Yes
1616,10/3/2018,22,5,75,2.2,1084,0.9,0,0,0,Spring,No Holiday,Yes
1617,25/03/2018,14,16.1,37,2.4,315,1.3,2.62,0,0,Spring,No Holiday,Yes
1618,28/04/2018,16,20.4,25,4.7,1990,-0.3,2.45,0,0,Spring,No Holiday,Yes
1619,17/12/2017,14,-3.2,26,3.1,1933,-20,1.07,0,0,Winter,No Holiday,Yes
1620,24/09/2018,11,19.4,31,4.1,1966,1.8,2.55,0,0,Autumn,Holiday,Yes
1621,6/6/2018,6,18.5,73,1.1,1028,13.5,0.06,0,0,Summer,Holiday,Yes
1622,6/4/2018,23,3.8,75,4.1,604,-0.2,0,0,0,Spring,No Holiday,Yes
1623,15/10/2018,13,19.7,52,2.1,512,9.5,1.83,0,0,Autumn,No Holiday,Yes
1624,8/7/2018,1,19.9,52,1.6,2000,9.7,0,0,0,Summer,No Holiday,Yes
1625,25/08/2018,5,23.3,79,1.7,1592,19.4,0,0,0,Summer,No Holiday,Yes
1626,13/07/2018,11,27.5,70,2.4,1719,21.5,1.07,0,0,Summer,No Holiday,Yes
1627,20/03/2018,10,7.4,35,3.5,1990,-7,1.81,0,0,Spring,No Holiday,Yes
1628,18/12/2017,20,3.3,65,3.2,1172,-2.6,0,0,2.7,Winter,No Holiday,Yes
1629,4/10/2018,20,21.3,53,1.8,2000,11.3,0,0,0,Autumn,No Holiday,No
1630,14/01/2018,21,3.1,58,0.4,936,-4.3,0,0,0,Winter,No Holiday,Yes
1631,6/6/2018,22,20.8,78,1.8,763,16.8,0,0,0,Summer,Holiday,Yes
1632,22/12/2017,5,-0.2,73,0.8,880,-4.4,0,0,0.7,Winter,Holiday,Yes
1633,17/08/2018,6,21.8,51,2,2000,11.2,0,0,0,Summer,No Holiday,Yes
1634,8/4/2018,4,1.7,51,1.3,2000,-7.3,0,0,0,Spring,No Holiday,Yes
1635,2/5/2018,22,10.4,85,3.7,1671,7.9,0,0,0,Spring,No Holiday,Yes
1636,29/06/2018,6,21.9,97,0.2,190,21.3,0,4.5,0,Summer,No Holiday,Yes
1637,3/1/2018,21,-4.3,47,2.8,1997,-13.9,0,0,0,Winter,No Holiday,Yes
1638,21/07/2018,18,35,42,2.9,1953,20.1,1.26,0,0,Summer,No Holiday,Yes
1639,20/05/2018,1,14.7,43,1.2,2000,2.2,0,0,0,Spring,No Holiday,Yes
1640,20/05/2018,14,20.3,30,1.8,2000,2.1,1.01,0,0,Spring,No Holiday,Yes
1641,27/08/2018,0,20.5,85,1,2000,17.8,0,0,0,Summer,No Holiday,Yes
1642,16/01/2018,12,5.2,52,1.2,349,-3.8,0.45,0,0,Winter,No Holiday,Yes
1643,19/11/2018,1,5.9,60,0.5,1332,-1.2,0,0,0,Autumn,No Holiday,Yes
1644,9/4/2018,9,2.6,96,1.1,316,2,0.87,0,0,Spring,No Holiday,Yes
1645,12/2/2018,23,-4.4,58,2.4,2000,-11.4,0,0,0,Winter,No Holiday,Yes
1646,30/08/2018,18,26.1,72,2.4,1066,20.6,0.19,0,0,Summer,No Holiday,Yes
1647,16/02/2018,0,-3.3,35,1.8,1977,-16.6,0,0,0,Winter,Holiday,Yes
1648,14/04/2018,8,7.7,88,1.4,516,5.8,0.08,1,0,Spring,No Holiday,Yes
1649,20/04/2018,3,11.3,61,0.3,934,4,0,0,0,Spring,No Holiday,Yes
1650,10/5/2018,5,11.5,80,0.9,974,8.1,0,0,0,Spring,No Holiday,No
1651,21/08/2018,15,29.5,57,2,2000,20,2.1,0,0,Summer,No Holiday,Yes
1652,23/06/2018,20,24.6,65,2.1,1018,17.5,0.1,0,0,Summer,No Holiday,Yes
1653,19/12/2017,10,-4.6,41,2.8,1815,-15.8,0.57,0,2.5,Winter,No Holiday,Yes
1654,27/05/2018,2,19,62,1.8,974,11.5,0,0,0,Spring,No Holiday,Yes
1655,4/12/2017,1,4.3,87,0.5,221,2.3,0,0,0,Winter,No Holiday,Yes
1656,5/12/2017,15,-0.7,28,0,2000,-16.9,0,0,0,Winter,No Holiday,Yes
1657,4/6/2018,3,19.6,51,1,1923,9.1,0,0,0,Summer,No Holiday,Yes
1658,24/03/2018,12,10.6,52,3.1,390,1.1,2.27,0,0,Spring,No Holiday,Yes
1659,16/11/2018,17,11,70,2.9,617,5.7,0.12,0,0,Autumn,No Holiday,Yes
1660,3/9/2018,12,23.9,83,1.1,1901,20.8,0.27,0,0,Autumn,No Holiday,Yes
1661,5/12/2017,0,-6.1,42,2.6,2000,-16.9,0,0,0,Winter,No Holiday,Yes
1662,13/11/2018,20,9.5,44,1.8,1991,-2.1,0,0,0,Autumn,No Holiday,Yes
1663,25/04/2018,23,14,45,0.6,1901,2.2,0,0,0,Spring,No Holiday,Yes
1664,6/2/2018,8,-12.7,41,3.1,2000,-23.2,0.02,0,0,Winter,No Holiday,Yes
1665,2/7/2018,8,20.8,96,0.4,1627,20.1,0.11,1.5,0,Summer,No Holiday,Yes
1666,16/09/2018,7,21.9,95,1.3,424,21,0.02,0,0,Autumn,No Holiday,Yes
1667,21/02/2018,23,-2.7,58,1.1,2000,-9.8,0,0,0,Winter,No Holiday,Yes
1668,20/09/2018,3,19.6,72,1.7,1140,14.4,0,0,0,Autumn,No Holiday,Yes
1669,30/03/2018,3,10.3,68,0.7,887,4.6,0,0,0,Spring,No Holiday,Yes
1670,10/2/2018,5,1.8,75,2,484,-2.1,0,0,0,Winter,No Holiday,Yes
1671,21/05/2018,9,17.7,27,1.3,2000,-1.5,2.02,0,0,Spring,No Holiday,Yes
1672,25/03/2018,9,6.3,73,1.3,218,1.8,0.79,0,0,Spring,No Holiday,Yes
1673,12/5/2018,4,15,61,0.8,867,7.5,0,0,0,Spring,No Holiday,Yes
1674,4/2/2018,18,-7,26,4.1,2000,-23.3,0.16,0,0,Winter,No Holiday,Yes
1675,8/3/2018,15,9.2,53,3.3,1896,0.1,2.23,0,0,Spring,No Holiday,Yes
1676,27/05/2018,1,19.8,61,1.4,943,12,0,0,0,Spring,No Holiday,Yes
1677,8/6/2018,18,26.2,54,2.2,1183,16.1,0.88,0,0,Summer,No Holiday,Yes
1678,22/05/2018,11,21.9,55,1.4,1820,12.4,1.87,0,0,Spring,Holiday,Yes
1679,26/09/2018,17,23.6,38,1.4,2000,8.4,1.04,0,0,Autumn,No Holiday,Yes
1680,27/03/2018,1,8.7,70,0.9,398,3.5,0,0,0,Spring,No Holiday,Yes
1681,17/09/2018,11,23.8,54,2.1,1626,13.9,2.55,0,0,Autumn,No Holiday,Yes
1682,30/12/2017,20,1.9,90,0.9,88,0.4,0,0,0,Winter,No Holiday,Yes
1683,16/08/2018,18,32.4,40,2.1,2000,17,1.04,0,0,Summer,No Holiday,Yes
1684,4/5/2018,22,12.7,55,2,1775,3.8,0,0,0,Spring,No Holiday,Yes
1685,12/9/2018,23,22.2,62,0.8,2000,14.5,0,0,0,Autumn,No Holiday,Yes
1686,1/9/2018,16,30.5,41,1.4,1930,15.7,1.95,0,0,Autumn,No Holiday,Yes
1687,8/9/2018,6,16.2,70,0.3,2000,10.7,0,0,0,Autumn,No Holiday,Yes
1688,14/06/2018,5,20.3,84,3.2,518,17.5,0,0,0,Summer,No Holiday,Yes
1689,15/06/2018,1,20.6,65,1.2,2000,13.7,0,0,0,Summer,No Holiday,Yes
1690,24/04/2018,15,16.1,52,1.5,2000,6.2,0.93,0,0,Spring,No Holiday,Yes
1691,21/08/2018,7,23.4,94,2.4,1773,22.3,0.02,2,0,Summer,No Holiday,Yes
1692,28/10/2018,12,11.9,74,1.6,1801,7.4,1.84,0,0,Autumn,No Holiday,Yes
1693,7/7/2018,11,25,48,1.5,1986,13.2,2.95,0,0,Summer,No Holiday,Yes
1694,30/09/2018,16,21.2,28,3.2,2000,1.9,1.77,0,0,Autumn,No Holiday,No
1695,16/03/2018,15,11.9,32,1.9,1976,-4.3,2.62,0,0,Spring,No Holiday,Yes
1696,29/03/2018,0,13.4,77,1.5,537,9.4,0,0,0,Spring,No Holiday,Yes
1697,19/03/2018,10,9.1,77,2.7,1587,5.2,0.27,0,0,Spring,No Holiday,Yes
1698,21/03/2018,14,1.9,89,1.5,102,0.2,0.41,0,0,Spring,No Holiday,Yes
1699,19/01/2018,7,-2,49,1.9,1281,-11.3,0,0,0,Winter,No Holiday,Yes
1700,29/08/2018,0,22.7,96,0.3,2000,22,0,1,0,Summer,No Holiday,Yes
1701,18/03/2018,23,7.4,80,1.3,471,4.1,0,0,0,Spring,No Holiday,Yes
1702,14/08/2018,7,27.9,71,0.4,2000,22.1,0.13,0,0,Summer,No Holiday,Yes
1703,26/11/2018,1,3.1,84,1,365,0.6,0,0,0.3,Autumn,No Holiday,Yes
1704,6/9/2018,18,25.8,58,2.9,2000,16.9,0.16,0,0,Autumn,No Holiday,Yes
1705,5/2/2018,2,-11.2,55,1.5,2000,-18.4,0,0,0,Winter,No Holiday,Yes
1706,17/12/2017,6,-9.9,42,2.3,2000,-20.4,0,0,0,Winter,No Holiday,Yes
1707,2/10/2018,14,21.5,39,2.5,1691,6.9,2.56,0,0,Autumn,No Holiday,No
1708,28/08/2018,10,25.4,75,0.7,1995,20.6,0.96,0,0,Summer,No Holiday,Yes
1709,23/10/2018,8,11,78,0.8,412,7.3,0.03,0,0,Autumn,No Holiday,Yes
1710,21/03/2018,4,1.3,39,2.3,2000,-11.1,0,0,0,Spring,No Holiday,Yes
1711,27/10/2018,4,8.8,61,2.8,2000,1.6,0,0,0,Autumn,No Holiday,Yes
1712,20/05/2018,23,15.8,30,1.1,2000,-1.7,0,0,0,Spring,No Holiday,Yes
1713,28/02/2018,13,7.6,57,2.3,554,-0.3,0.33,0,0,Winter,No Holiday,Yes
1714,27/02/2018,10,3.3,47,0.7,818,-6.9,0.22,0,0,Winter,No Holiday,Yes
1715,2/6/2018,3,18.9,63,1.5,1007,11.6,0,0,0,Summer,No Holiday,Yes
1716,22/12/2017,13,5.4,55,1.2,820,-2.9,0.66,0,0,Winter,Holiday,Yes
1717,29/03/2018,10,15,69,1.5,552,9.3,1.02,0,0,Spring,No Holiday,Yes
1718,9/9/2018,19,24.1,56,2.5,2000,14.7,0.04,0,0,Autumn,No Holiday,Yes
1719,12/10/2018,12,14.7,38,1,1884,0.5,2.55,0,0,Autumn,No Holiday,Yes
1720,4/1/2018,22,-3.6,46,1.3,1689,-13.5,0,0,0,Winter,No Holiday,Yes
1721,30/04/2018,18,23,54,2.9,679,13.1,0.81,0,0,Spring,No Holiday,Yes
1722,18/05/2018,13,16.7,93,1,1373,15.5,0.72,0.5,0,Spring,No Holiday,Yes
1723,13/01/2018,14,-1.8,62,0.7,936,-8.1,0.55,0,0,Winter,No Holiday,Yes
1724,22/07/2018,23,31.2,52,1.5,1670,20.1,0,0,0,Summer,No Holiday,Yes
1725,7/10/2018,19,16.6,36,1.4,2000,1.4,0,0,0,Autumn,No Holiday,Yes
1726,12/2/2018,17,-3.1,36,4.4,1988,-16,0.89,0,0,Winter,No Holiday,Yes
1727,19/10/2018,19,15.3,53,2.4,2000,5.7,0,0,0,Autumn,No Holiday,Yes
1728,20/01/2018,23,0.8,53,1.7,382,-7.7,0,0,0,Winter,No Holiday,Yes
1729,7/5/2018,20,20.9,61,2.7,1523,13,0.01,0,0,Spring,No Holiday,Yes
1730,13/10/2018,9,10,56,1,1761,1.6,1.03,0,0,Autumn,No Holiday,Yes
1731,23/11/2018,12,5.5,20,1.4,1992,-15.7,1.85,0,0,Autumn,No Holiday,Yes
1732,21/06/2018,5,19.4,82,2.1,677,16.2,0,0,0,Summer,No Holiday,Yes
1733,6/9/2018,5,21.7,87,0.6,846,19.4,0,0,0,Autumn,No Holiday,Yes
1734,21/12/2017,1,-1.8,90,1.6,263,-3.2,0,0,2.2,Winter,No Holiday,Yes
1735,8/4/2018,11,6.4,29,2.7,2000,-10.3,0.9,0,0,Spring,No Holiday,Yes
1736,1/11/2018,0,5.7,62,2.3,1909,-1,0,0,0,Autumn,No Holiday,Yes
1737,23/01/2018,4,-9.5,49,4.3,2000,-18.2,0,0,1,Winter,No Holiday,Yes
1738,29/09/2018,11,22.3,50,1.3,2000,11.3,2.36,0,0,Autumn,No Holiday,Yes
1739,29/11/2018,10,3.9,28,0.6,1627,-12.9,0.49,0,0,Autumn,No Holiday,Yes
1740,10/2/2018,20,-4.4,19,5.8,2000,-24.6,0,0,0,Winter,No Holiday,Yes
1741,19/08/2018,13,32.4,33,2.7,1893,14,3.1,0,0,Summer,No Holiday,Yes
1742,19/01/2018,17,4.1,34,3.1,1810,-10.3,0.28,0,0,Winter,No Holiday,Yes
1743,25/01/2018,19,-12.7,33,3.7,2000,-25.6,0,0,0.5,Winter,No Holiday,Yes
1744,25/11/2018,5,2.1,94,0.4,248,1.2,0,0,2.5,Autumn,No Holiday,Yes
1745,22/05/2018,12,22.9,51,1.1,1591,12.2,1.8,0,0,Spring,Holiday,Yes
1746,24/12/2017,11,4.6,95,0.8,156,3.8,0.05,0,0,Winter,Holiday,Yes
1747,2/11/2018,5,4.8,75,0.7,1471,0.7,0,0,0,Autumn,No Holiday,Yes
1748,12/10/2018,11,13,38,2.7,2000,-1,2.3,0,0,Autumn,No Holiday,Yes
1749,15/11/2018,1,7.3,64,0.3,1150,0.9,0,0,0,Autumn,No Holiday,Yes
1750,19/02/2018,19,3.6,55,1.6,728,-4.6,0,0,0,Winter,No Holiday,Yes
1751,19/01/2018,12,4.3,28,1.5,1858,-12.6,0.98,0,0,Winter,No Holiday,Yes
1752,5/10/2018,18,16.7,96,1.6,1461,16,0.03,1,0,Autumn,No Holiday,Yes
1753,7/9/2018,20,21.6,43,1.4,2000,8.4,0,0,0,Autumn,No Holiday,Yes
1754,7/7/2018,6,19.5,61,1.5,2000,11.7,0.03,0,0,Summer,No Holiday,Yes
1755,18/01/2018,21,0.8,45,1.5,1184,-9.8,0,0,0,Winter,No Holiday,Yes
1756,10/1/2018,11,-6.4,49,4.5,1759,-15.3,0.86,0,0.5,Winter,No Holiday,Yes
1757,15/09/2018,18,24.2,76,1.2,2000,19.6,0.12,0,0,Autumn,No Holiday,Yes
1758,17/08/2018,10,27,36,2.2,1977,10.6,2.34,0,0,Summer,No Holiday,Yes
1759,8/11/2018,7,10.9,88,1.8,1866,8.9,0,0,0,Autumn,No Holiday,Yes
1760,13/01/2018,23,-4.4,81,0.7,420,-7.1,0,0,0,Winter,No Holiday,Yes
1761,4/8/2018,12,33.2,52,2.5,1514,22,1.59,0,0,Summer,No Holiday,Yes
1762,18/11/2018,16,9.4,39,1.8,1704,-3.8,0.56,0,0,Autumn,No Holiday,Yes
1763,7/10/2018,15,20.4,36,2.8,2000,4.8,1.56,0,0,Autumn,No Holiday,Yes
1764,4/5/2018,17,18.1,30,4.6,1925,0.2,1.86,0,0,Spring,No Holiday,Yes
1765,11/8/2018,1,29,67,1.1,2000,22.2,0,0,0,Summer,No Holiday,Yes
1766,21/01/2018,10,-1.3,37,0.8,1070,-14.1,0.47,0,0,Winter,No Holiday,Yes
1767,23/02/2018,9,0.5,94,0.6,199,-0.3,0.37,0,3.7,Winter,No Holiday,Yes
1768,24/11/2018,0,2.4,32,1.7,2000,-12.6,0,0,0,Autumn,No Holiday,Yes
1769,27/09/2018,18,22.5,38,0.8,2000,7.4,0.31,0,0,Autumn,No Holiday,Yes
1770,1/4/2018,9,13.5,66,1.8,934,7.2,0.16,0,0,Spring,No Holiday,Yes
1771,20/06/2018,18,27,55,3.1,1246,17.1,1.26,0,0,Summer,No Holiday,Yes
1772,17/01/2018,7,2.5,71,0.9,289,-2.2,0,0,0,Winter,No Holiday,Yes
1773,6/9/2018,3,21.5,85,0.1,1282,18.8,0,0,0,Autumn,No Holiday,Yes
1774,18/03/2018,1,5.7,55,1.4,1043,-2.6,0,0,0,Spring,No Holiday,Yes
1775,14/04/2018,21,9.1,76,3.5,1113,5,0,0,0,Spring,No Holiday,Yes
1776,4/6/2018,8,22.1,44,1.4,1435,9.2,1.16,0,0,Summer,No Holiday,Yes
1777,15/02/2018,15,3.8,17,3.2,2000,-19,1.97,0,0,Winter,Holiday,Yes
1778,21/06/2018,18,27.8,43,3,1933,14,1.35,0,0,Summer,No Holiday,Yes
1779,5/11/2018,22,11.6,81,1.2,336,8.4,0,0,0,Autumn,No Holiday,Yes
1780,23/06/2018,2,22.3,37,1.8,2000,6.8,0,0,0,Summer,No Holiday,Yes
1781,5/6/2018,21,23.3,51,1.7,1654,12.5,0,0,0,Summer,No Holiday,Yes
1782,4/11/2018,20,12.7,59,1.2,1177,4.8,0,0,0,Autumn,No Holiday,Yes
1783,18/08/2018,8,23.2,47,1,2000,11.2,0.93,0,0,Summer,No Holiday,Yes
1784,16/11/2018,4,7.1,64,0.6,663,0.7,0,0,0,Autumn,No Holiday,Yes
1785,29/11/2018,3,1.9,33,0.9,1994,-12.7,0,0,0,Autumn,No Holiday,Yes
1786,22/12/2017,3,-0.6,76,0.5,789,-4.3,0,0,0.7,Winter,Holiday,Yes
1787,14/04/2018,9,7.5,94,1.5,506,6.5,0.15,1.5,0,Spring,No Holiday,Yes
1788,7/5/2018,12,22.9,35,0.8,1948,6.6,3.05,0,0,Spring,No Holiday,Yes
1789,20/03/2018,20,2.7,45,3.3,2000,-8,0,0,0,Spring,No Holiday,Yes
1790,12/9/2018,19,25.4,50,0.6,2000,14.2,0.07,0,0,Autumn,No Holiday,Yes
1791,8/5/2018,13,21.7,44,2.1,2000,8.9,2.46,0,0,Spring,No Holiday,Yes
1792,11/2/2018,2,-7,42,1.6,2000,-17.7,0,0,0,Winter,No Holiday,Yes
1793,11/3/2018,21,5.7,34,1,1520,-8.9,0,0,0,Spring,No Holiday,Yes
1794,27/01/2018,21,-7.9,35,2.6,1878,-20.7,0,0,0,Winter,No Holiday,Yes
1795,12/12/2017,23,-9.3,47,2.1,2000,-18.5,0,0,0,Winter,No Holiday,Yes
1796,3/2/2018,3,-4.4,80,4.3,346,-7.3,0,0.1,0.1,Winter,No Holiday,Yes
1797,28/10/2018,7,6.9,88,0.9,1991,5,0,0,0,Autumn,No Holiday,Yes
1798,26/07/2018,7,27.7,75,1.2,1103,22.8,0.1,0,0,Summer,No Holiday,Yes
1799,21/10/2018,9,10.5,56,1.2,1741,2,0.98,0,0,Autumn,No Holiday,Yes
1800,10/8/2018,23,30.4,58,1.4,2000,21.2,0,0,0,Summer,No Holiday,Yes
1801,27/08/2018,21,23.9,88,0.8,2000,21.7,0,0,0,Summer,No Holiday,Yes
1802,18/08/2018,20,27.6,46,1.2,2000,14.9,0.01,0,0,Summer,No Holiday,Yes
1803,19/09/2018,13,26.5,39,1.7,1560,11.4,2.15,0,0,Autumn,No Holiday,No
1804,29/10/2018,12,10.8,49,2.7,2000,0.4,1.45,0,0,Autumn,No Holiday,Yes
1805,12/3/2018,17,13.7,38,2.6,436,-0.3,1,0,0,Spring,No Holiday,Yes
1806,29/10/2018,3,5,67,0.8,2000,-0.6,0,0,0,Autumn,No Holiday,Yes
1807,12/8/2018,1,29.4,58,1.5,2000,20.2,0,0,0,Summer,No Holiday,Yes
1808,24/05/2018,5,11.3,64,1.2,1634,4.7,0,0,0,Spring,No Holiday,Yes
1809,26/04/2018,23,12.1,58,1.9,1719,4,0,0,0,Spring,No Holiday,Yes
1810,13/04/2018,17,18.1,16,1.4,2000,-8.1,0.45,0,0,Spring,No Holiday,Yes
1811,13/08/2018,20,31,64,2.9,1992,23.3,0.01,0,0,Summer,No Holiday,Yes
1812,25/12/2017,3,-2.3,52,3.4,1947,-10.8,0,0,0,Winter,Holiday,Yes
1813,19/06/2018,7,19.9,72,0.6,840,14.6,0.32,0,0,Summer,No Holiday,Yes
1814,31/08/2018,6,22.9,83,0,1239,19.8,0,0,0,Summer,No Holiday,Yes
1815,15/03/2018,10,14.2,98,1.2,299,13.8,0.14,0,0,Spring,No Holiday,Yes
1816,30/01/2018,18,-2.3,91,0.4,202,-3.5,0,1.4,2,Winter,No Holiday,Yes
1817,8/7/2018,11,23.8,47,2.1,2000,11.8,2.59,0,0,Summer,No Holiday,Yes
1818,28/07/2018,11,32.8,62,0.6,881,24.5,1.3,0,0,Summer,No Holiday,Yes
1819,29/01/2018,1,-9.8,47,1.3,1934,-19,0,0,0,Winter,No Holiday,Yes
1820,17/04/2018,9,12,39,0.6,1386,-1.5,1.44,0,0,Spring,No Holiday,Yes
1821,7/8/2018,20,31.1,64,2.7,1770,23.4,0.02,0,0,Summer,No Holiday,Yes
1822,22/02/2018,4,-2.4,58,0.3,2000,-9.5,0,0,0,Winter,No Holiday,Yes
1823,19/12/2017,4,-2.9,59,1.8,1286,-9.8,0,0,2.6,Winter,No Holiday,Yes
1824,24/05/2018,19,21.1,44,2.6,1512,8.3,0.41,0,0,Spring,No Holiday,Yes
1825,9/4/2018,14,13.9,26,2.5,1537,-5.3,2.99,0,0,Spring,No Holiday,Yes
1826,18/10/2018,15,19,38,1.9,2000,4.3,1.72,0,0,Autumn,No Holiday,Yes
1827,17/05/2018,13,23.4,83,1.7,1944,20.3,1.5,0,0,Spring,No Holiday,Yes
1828,19/04/2018,15,20.2,21,4.8,1161,-2.8,2.53,0,0,Spring,No Holiday,Yes
1829,1/3/2018,13,1.4,37,4,1681,-11.7,2.95,0,0,Spring,Holiday,Yes
1830,16/08/2018,15,35,38,2,2000,18.5,2.8,0,0,Summer,No Holiday,Yes
1831,15/08/2018,10,33.5,49,1,1937,21.3,2.09,0,0,Summer,Holiday,Yes
1832,3/11/2018,3,7.1,67,0.6,1229,1.3,0,0,0,Autumn,No Holiday,No
1833,25/11/2018,15,9.5,54,1.3,675,0.6,0.76,0,1.1,Autumn,No Holiday,Yes
1834,25/08/2018,3,23.1,80,2,1849,19.4,0,0,0,Summer,No Holiday,Yes
1835,27/06/2018,18,25,69,1.5,1125,18.9,0.52,0,0,Summer,No Holiday,Yes
1836,7/3/2018,23,6,79,2,918,2.6,0,0,0,Spring,No Holiday,Yes
1837,29/10/2018,16,11.3,41,3.6,2000,-1.4,0.94,0,0,Autumn,No Holiday,Yes
1838,23/12/2017,15,8.6,64,1.5,269,2.1,0.57,0,0,Winter,No Holiday,Yes
1839,14/08/2018,10,31.7,57,1.3,1875,22.1,1.25,0,0,Summer,No Holiday,Yes
1840,14/06/2018,4,21,72,0.8,677,15.7,0,0,0,Summer,No Holiday,Yes
1841,11/8/2018,16,35.6,39,2.7,2000,19.5,1.81,0,0,Summer,No Holiday,Yes
1842,2/3/2018,4,-5.8,48,1.5,1552,-15,0,0,0,Spring,No Holiday,Yes
1843,16/04/2018,19,13.8,32,3.4,1992,-2.6,0.26,0,0,Spring,No Holiday,Yes
1844,4/11/2018,15,19,25,2.1,1748,-1.5,1.6,0,0,Autumn,No Holiday,Yes
1845,19/05/2018,11,19,44,1.4,2000,6.4,3.12,0,0,Spring,No Holiday,Yes
1846,10/4/2018,22,15.8,83,5.4,691,12.9,0,1.5,0,Spring,No Holiday,Yes
1847,22/08/2018,5,23.4,82,0.4,2000,20.1,0,0,0,Summer,No Holiday,Yes
1848,9/6/2018,2,19.4,84,0.7,382,16.6,0,0,0,Summer,No Holiday,Yes
1849,9/11/2018,3,10.8,82,2.8,1712,7.8,0,0.5,0,Autumn,No Holiday,No
1850,24/12/2017,12,4.1,91,0.8,404,2.7,0.07,9.5,0,Winter,Holiday,Yes
1851,4/7/2018,22,25.1,73,2.5,1808,19.9,0,0,0,Summer,No Holiday,Yes
1852,30/10/2018,9,3.7,49,1.9,1961,-6,0.89,0,0,Autumn,No Holiday,Yes
1853,8/6/2018,7,19.1,73,2,1300,14.1,0.3,0,0,Summer,No Holiday,Yes
1854,24/04/2018,9,12,71,1.4,2000,6.8,0.92,0,0,Spring,No Holiday,Yes
1855,17/07/2018,9,27.5,60,2.2,1252,19,1.59,0,0,Summer,No Holiday,Yes
1856,16/06/2018,12,24.8,43,1.2,1943,11.3,3.27,0,0,Summer,No Holiday,Yes
1857,11/2/2018,8,-9.4,29,1.9,1967,-24.1,0.03,0,0,Winter,No Holiday,Yes
1858,16/02/2018,7,-5.4,41,0.3,2000,-16.6,0,0,0,Winter,Holiday,Yes
1859,22/04/2018,15,19.6,44,2.4,1885,7,0.47,0.2,0,Spring,No Holiday,Yes
1860,4/2/2018,10,-11.2,43,3.5,1359,-21.3,1.04,0,0,Winter,No Holiday,Yes
1861,29/09/2018,1,16.2,71,0.9,2000,10.9,0,0,0,Autumn,No Holiday,Yes
1862,5/11/2018,1,9.3,78,0.1,828,5.6,0,0,0,Autumn,No Holiday,Yes
1863,10/6/2018,5,18.4,70,1.4,2000,12.8,0,0,0,Summer,No Holiday,Yes
1864,13/05/2018,16,19.5,65,2.9,857,12.7,1.97,0,0,Spring,No Holiday,Yes
1865,8/8/2018,8,28.6,80,1.6,708,24.8,0.49,0,0,Summer,No Holiday,Yes
1866,16/05/2018,8,22.4,93,1.2,683,21.2,0.04,0,0,Spring,No Holiday,Yes
1867,11/6/2018,7,19.1,59,1.1,2000,10.8,0.38,0,0,Summer,No Holiday,Yes
1868,31/05/2018,12,23.7,44,1.3,1624,10.7,3.2,0,0,Spring,No Holiday,Yes
1869,10/5/2018,12,19.8,49,2.3,1320,8.7,3.17,0,0,Spring,No Holiday,No
1870,22/05/2018,23,16.3,96,1.1,198,15.6,0,2.5,0,Spring,Holiday,Yes
1871,19/12/2017,19,-4.5,51,2,2000,-13.1,0,0,2,Winter,No Holiday,Yes
1872,17/01/2018,0,3.5,62,0.4,382,-3.1,0,0,0,Winter,No Holiday,Yes
1873,16/08/2018,6,27.5,72,1.1,2000,21.9,0,0,0,Summer,No Holiday,Yes
1874,9/2/2018,7,-3.6,42,0.9,1258,-14.6,0,0,0,Winter,No Holiday,Yes
1875,3/4/2018,15,19.9,58,2.5,1348,11.3,0.51,0,0,Spring,No Holiday,Yes
